ticker,last_close,ret_6m,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
JEPQ,55.59000015258789,0.0259094390369059,0.21152114437414682,0.9890559519912145,True,True,True,-0.5298788336153848,-0.502617990904801,-0.02726084271058382,-0.5634260344067472,False,True,False,9.679220428601466,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EEMV,64.66999816894531,0.02679943887431313,0.23202779059184533,1.1873336791992188,True,True,True,-0.6121726901871085,-0.716600105677154,0.10442741549004553,-0.522114796237297,False,False,False,9.652717431154677,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
DIA,465.05999755859375,0.009296148562468076,0.16603368047678096,7.171568082209399,True,True,True,-5.91875494390365,-6.917311456740261,0.9985565128366112,-5.949358494397243,False,False,False,9.604986086970374,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
AMLP,52.369998931884766,0.16410607070051575,0.11154667177552992,0.8153338114420573,False,True,True,0.3858756606534186,0.5758394343763276,-0.18996377372290896,0.4950944387384473,False,False,False,9.60362214423108,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
VNQ,90.2300033569336,0.005096519334546912,0.16842532161196422,1.4892079463302206,True,True,True,-0.9648686817539698,-0.957481044464485,-0.007387637289484772,-0.34912705482243,False,True,False,9.56279067613712,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EWS,28.290000915527344,0.014286690230606913,0.22342364672159867,0.5153335571289063,True,True,True,-0.011511500684349585,-0.10891404819194697,0.09740254750759739,-0.19767815073304817,False,False,False,9.553529785877725,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
URA,48.900001525878906,0.06163145091502753,0.47879238281335673,2.2579999287923176,True,True,True,-1.112662678743554,-1.2464001165192835,0.13373743777572944,-1.0270637771998095,False,False,False,9.55299104610475,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EWN,58.11000061035156,0.025300645359997986,0.2972899720501324,1.4306660970052083,True,True,True,-0.9078544065813219,-1.0030322140839014,0.09517780750257954,-0.8196023733840769,False,False,False,9.52901505910683,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
XT,68.66999816894531,0.011788309758475002,0.23746198311631045,1.3327987670898438,True,True,True,-0.8834818328934517,-0.9809757155259359,0.09749388263248415,-0.9756599209885033,False,False,False,9.507147854441854,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
MLPA,53.81999969482422,0.15421860794523723,0.12208409915276018,0.7660008748372396,False,True,True,0.3616395002631094,0.5668369732359131,-0.20519747297280366,0.5044117177588545,False,False,False,9.496002300622044,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
VWO,53.81999969482422,0.006566882209560143,0.2591035054932101,1.099999237060547,True,True,True,-0.7221805427757886,-0.8088866305844221,0.08670608780863354,-0.6568317019871,False,False,False,9.42319718944442,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
FEZ,62.45000076293945,0.002662146338183069,0.28460283877656767,1.533867776324325,True,True,True,-1.0228541743712611,-1.2831242918341508,0.26027011746288964,-1.0233405506638935,False,False,False,9.34470376243187,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
KSA,39.380001068115234,-0.009778446842081179,0.24424493024479477,0.7206667582194011,True,True,True,0.3047746503965598,0.07580330352196375,0.22897134687459608,-0.0710872391822636,False,False,False,9.299733481920374,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
ARKQ,114.9000015258789,0.01475535715272347,0.41388547598050013,4.1486658732096355,True,True,True,-2.5452417116879644,-2.3040517136898435,-0.2411899979981209,-2.462972103044949,False,True,False,9.236520749010449,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EIS,117.8499984741211,0.19379355196210613,0.3365595065250183,2.8833333333333333,True,True,True,-1.2875245346439073,-0.9006435213928057,-0.3868810132511016,-0.9515410437671425,False,False,False,8.993838875484139,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
ESGE,45.33000183105469,0.05323891902106381,0.32935296764956606,1.179333241780599,False,True,True,-0.6972451781896254,-0.7160440453245287,0.018798867134903308,-0.5703124318254225,False,False,False,8.728801529800062,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
TAN,54.849998474121094,0.2167257374940046,0.3669367509884987,1.8446670532226563,False,True,True,-0.2510843718395961,-0.19278569018251543,-0.05829868165708066,-0.38958836803659747,False,False,False,8.150979471586213,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
XAR,259.5799865722656,0.09859296455801969,0.36023502165606736,8.694801941168283,True,True,True,-5.5451852381195295,-4.69244340037474,-0.8527418377447891,-3.4943436399564956,False,False,False,8.088833798305952,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
XLI,163.77000427246094,0.0714738093255729,0.2217557082220504,3.566938810062057,True,True,True,-2.1963216735189235,-2.1862030996066113,-0.01011857391231219,-1.1230574807118163,False,False,False,8.075991707901094,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EMXC,78.43000030517578,0.17327039811618916,0.36593975816048485,2.2926671346028646,False,True,True,-0.9984930108947623,-0.9613736384004092,-0.03711937249435304,-0.6894891878099223,False,False,False,7.757790779710412,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EWT,70.7699966430664,0.15405906911149114,0.3453345021045622,2.150000508626302,False,True,True,-0.20795665376661532,-0.1333644617932464,-0.07459219197336892,-0.21012381054930485,False,False,False,7.617977677761429,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
ICLN,18.049999237060547,0.14549325221731024,0.35298188317987195,0.551333491007487,False,True,True,-0.07064405675607333,-0.03983977859222331,-0.030804278163850014,-0.12964824233829897,False,False,False,7.527242258854262,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
EWM,28.34000015258789,0.09850048839258063,0.20190561602688345,0.43333346048990884,False,True,True,-0.17648209640757173,-0.11406055169751218,-0.06242154471005955,-0.11145753199661979,False,False,False,7.355060791810898,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
XLP,81.88999938964844,0.060851346794225325,0.12262265564560193,1.1390028147801805,False,True,True,-1.0298114846593762,-1.0052054341805643,-0.024606050478811925,-0.10096905127809763,False,False,False,7.146683332561793,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
IXN,101.62999725341797,-0.016120563360724316,0.31760368113004334,2.770667012532552,True,True,True,-1.600201647506097,-1.4880652780066197,-0.11213636949947725,-1.4707718119108781,False,False,False,7.118363601636894,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
XSOE,39.91999816894531,0.05063848790129888,0.3282776352103125,1.04809200595325,False,True,True,-0.5956468698929811,-0.592756356768587,-0.002890513124394145,-0.4582836038403044,False,False,False,6.70698575909616,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected: outranked by stronger candidates.
ARKF,38.06999969482422,-0.3221261627221019,0.38692413868156794,1.3420667012532552,False,False,False,-0.8690999257430292,-0.7323484322555526,-0.13675149348747662,-0.8851775478697972,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
ARKG,27.360000610351562,-0.05164643852397266,0.4660202893039905,1.0816666920979818,True,False,True,-0.6315217870149148,-0.7890384020673701,0.1575166150524553,-0.7512739663673592,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
ARKK,68.55999755859375,-0.21122872753247712,0.42456625487218486,2.5592002868652344,True,False,False,-1.6152425623609759,-1.4773377073975404,-0.1379048549634354,-1.6524542571959087,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
ARKW,121.5999984741211,-0.29103736031571936,0.38812621775322376,4.154999796549479,True,False,False,-2.6478260872955417,-2.306105241140946,-0.34172084615459575,-2.9760206281217707,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
BLOK,50.27000045776367,-0.25037438676852364,0.42998282376743907,1.9436663309733073,False,False,False,-1.3843844836607175,-1.2615885026805638,-0.12279598098015376,-1.3966019782825247,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
BNDX,47.959999084472656,0.0016365670683380351,0.06063029615217067,0.23031033019281372,True,False,True,-0.1501624435783384,-0.16657530436440426,0.016412860786065853,-0.10652761296110175,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
BOTZ,33.400001525878906,-0.06064908863561147,0.3097888990445007,0.9333339691162109,False,False,True,-1.07453039875805,-1.042465469459966,-0.03206492929808391,-0.6870329474950287,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
CIBR,64.19000244140625,-0.157472294311777,0.24344457451474602,1.6265554622465417,True,False,False,-0.808910469529593,-0.855530356913924,0.04661988738433098,-0.9525567868695952,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
DSI,122.33000183105469,-0.029077703513223807,0.19983330807959884,2.071311744990988,True,False,True,-1.7948440404519772,-1.8817132453006877,0.08686920484871052,-1.7305580763149873,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
EBND,20.6299991607666,-0.0038009348339724802,0.12602902538886018,0.2019587385829901,True,False,True,-0.19543186337458707,-0.21519444010730784,0.019762576732720777,-0.14624316860171357,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
EIDO,15.539999961853027,-0.10133973410254926,0.28904790678650966,0.3233331680297852,False,False,False,-0.4185591318298094,-0.5179943280781294,0.09943519624831998,-0.398179250125069,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
EWG,39.900001525878906,-0.05293139059338958,0.2805736875196025,0.9699996948242188,True,False,True,-0.7962463718474595,-0.9651872278052996,0.16894085595784014,-0.6684005210435882,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
EWQ,43.75,-0.011645277794223308,0.25332598703468995,0.9379994710286458,True,False,True,-0.6184787065101531,-0.8128768894839343,0.1943981829737812,-0.6033324274696615,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
FDN,239.0399932861328,-0.14156431580335171,0.2522993089844909,5.514664713541666,True,False,False,-3.125477991692577,-3.111180305250559,-0.014297686442017898,-3.382469621670519,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
GSLC,126.2699966430664,-0.02590427995731759,0.187936730745264,2.0689976806139905,True,False,True,-1.609631605761308,-1.7271500714384531,0.11751846567714508,-1.5643498809041843,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
IBIT,37.970001220703125,-0.4310757801010432,0.3740129153022437,1.3526662190755208,False,False,False,-0.725650395348552,-0.6501467952776749,-0.07550360007087709,-0.700378756490271,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
IGV,80.33999633789062,-0.3018163157125282,0.27432899563131696,2.3106664021809897,False,False,False,-1.7978754681021059,-1.6213537743092805,-0.17652169379282534,-1.7225827962271936,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
IHI,53.2400016784668,-0.10406802396710269,0.18074238468075005,0.9634287198982866,False,False,False,-1.3464333265960136,-1.317582931691303,-0.02885039490471053,-0.8817728269099504,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
INDA,46.650001525878906,-0.10956285418288592,0.24074681614432267,0.8833338419596354,False,False,False,-1.2810554931140885,-1.3349972202970233,0.05394172718293477,-0.8039937637530138,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
JETS,24.93000030517578,0.024630725689096522,0.3772696787104016,0.8785999298095704,True,False,True,-0.7271933000307094,-0.898700231552571,0.17150693152186158,-0.7208189072667043,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
JQUA,61.79999923706055,-0.0114625321363937,0.15665228282336546,0.948795193703576,True,False,True,-0.6055745970853934,-0.6148797251580163,0.009305128072622848,-0.5144471760960412,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
KCE,137.55999755859375,-0.07422168754130132,0.21753103972359505,2.4723128640447425,True,False,False,-2.094225321478291,-2.7207238799731206,0.6264985584948297,-2.478457816953094,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
KIE,55.18000030517578,-0.051678519997340966,0.1710815466043362,1.004709741538537,True,False,False,-0.6193334212769415,-0.7412578887597933,0.1219244674828518,-0.6042721400992155,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
KOMP,59.650001525878906,-0.039224340083428344,0.320700552700474,1.673531210533478,True,False,True,-0.9175512289102201,-0.9195855923950563,0.00203436348483621,-0.9074041863566056,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
MCHI,55.84000015258789,-0.1468300960976805,0.23405508536401498,0.9766675313313802,False,False,False,-1.015243849445774,-1.0921088380390724,0.07686498859329838,-1.0036108414912284,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
MGC,238.41000366210938,-0.022032200677572944,0.1940846523769549,3.827436681308607,True,False,True,-3.1816306271247186,-3.299422149329045,0.11779152220432643,-3.1901939089554983,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
MOAT,96.55999755859375,-0.025890613506768134,0.16720768881765435,1.6379994710286458,False,False,True,-2.1040253546863,-2.1507363748142865,0.04671102012798656,-1.550451698705044,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
MTUM,245.85000610351562,-0.035806747546583306,0.29194428017821805,6.208079884753983,True,False,True,-2.3965839558609616,-2.6560853265747295,0.2595013707137679,-2.6930222875175325,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
PHO,67.33999633789062,-0.06369729113204592,0.177029892240061,1.1924183436729872,True,False,False,-1.112893530368936,-1.342196380209133,0.229302849840197,-0.937107751865254,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
QQQ,584.97998046875,-0.027812246063016244,0.2272458763291741,11.325946493205432,True,False,True,-7.9462832841149975,-7.749376402068502,-0.19690688204649565,-8.021425641933693,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
QQQM,240.86000061035156,-0.02751542806476326,0.22686241702415524,4.6547923180002195,True,False,True,-3.2676644245589728,-3.188599043170803,-0.07906538138816988,-3.303712806119951,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
QTEC,219.77999877929688,-0.05050331524498508,0.290610817459516,5.716668701171875,True,False,True,-2.826970710005469,-2.813634401536829,-0.013336308468639757,-3.3375032576583767,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
SMIN,60.47999954223633,-0.15078753101162135,0.280436264104233,1.3453330993652344,True,False,False,-1.4615871554389201,-1.6159539373355,0.15436678189657993,-0.9075895864423762,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
SPY,655.8300170898438,-0.013293076993784791,0.18748155393232777,10.770956635877315,True,False,True,-8.199899016313225,-8.574715321807023,0.3748163054937983,-8.007633909424086,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
SPYX,53.560001373291016,-0.022541557236815724,0.19437057670370414,0.8711475059511201,True,False,True,-0.738852876868151,-0.7748209826062051,0.03596810573805409,-0.706606058808929,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
TDIV,94.44999694824219,-0.042149299443406285,0.2145815809578801,1.8073420877725417,True,False,True,-1.0663084167258035,-1.086150904332004,0.019842487606200443,-1.116036402189912,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
TMFC,66.66000366210938,-0.05348480447952586,0.2040183187764186,1.1269335428873697,True,False,False,-0.9642178477457577,-0.9770484525516574,0.012830604805899704,-0.9959077533780316,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
UAE,18.299999237060547,-0.02689508325146761,0.44381725062782856,0.5875999450683593,False,False,True,-0.47765079292024026,-0.6077857279997343,0.13013493507949403,-0.3848529762869912,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
VNQI,44.81999969482422,-0.01818038087865348,0.21839917670739767,0.7920003255208333,True,False,True,-1.0589853313852018,-1.1088570978171333,0.049871766431931475,-0.6077480537575696,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
VOT,261.4100036621094,-0.10721125925580055,0.23354352183041321,5.637320891752874,True,False,False,-4.204957192267841,-4.276019135766826,0.07106194349898498,-3.1856457602607,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
VUG,442.0299987792969,-0.08070550477220229,0.24991916370761932,9.170786542514785,True,False,False,-7.729482058760198,-7.8064705243970485,0.07698846563685091,-7.7081700776975035,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
WCLD,27.790000915527344,-0.20074775525859356,0.3188221471462909,0.969800059000651,True,False,False,-0.417094302839665,-0.42391040579467343,0.006816102955008452,-0.4702774569300856,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
XHB,98.22000122070312,-0.11539578125314576,0.28631642888024605,2.7580148639172726,False,False,True,-3.2065666223289497,-3.5188524799244285,0.3122858575954788,-1.9592770730626898,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
XLC,111.69999694824219,-0.036764455778117044,0.1812039360365047,1.8264074592947661,True,False,True,-1.5822203568075395,-1.4786149399883401,-0.10360541681919933,-1.2401173275260289,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
XLF,49.529998779296875,-0.06427040756944014,0.1665516880903911,0.8719067217214904,True,False,False,-0.5572471623316204,-0.7375600153889268,0.18031285305730638,-0.7403237740495415,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
XLK,135.99000549316406,-0.04177065929922341,0.2832425958883819,3.4410481979077816,True,False,True,-1.8508217541364615,-1.8030058016975639,-0.04781595243889769,-2.100192933376998,False,True,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
XLY,108.1500015258789,-0.09942756488781723,0.25444171789885,2.36210023822928,False,False,False,-2.0593938528555498,-2.1283688513645025,0.06897499850895272,-1.9350334376703557,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, SMA50 <= SMA200, raw score <= 0."
XRT,80.44999694824219,-0.06384959436928817,0.19476333316384872,1.7178674101777602,True,False,True,-1.3447408806913472,-1.6767912245442806,0.3320503438529334,-1.3717944176577195,False,False,False,0.0,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,"Not selected: below SMA200, raw score <= 0."
